Start_date,End_date,gridload_,Gridload_hydrops,Hydropumpedstorage_,Residualload_,Biomass_,Hydropower_,Wind_offshore_,Wind_onshore_,Photovoltaics_,Other_renewable_,Nuclear_,Lignite_,Hard_coal_,Fossil_gas_,Hydro_pumped_storage_,Other_conventional_
3-Jul-22,4-Jul-22,1057154,1115990,58837,560550,96715,37239,25378,151225,320001,2770,90493,273590,98376,79317,11655,25313
4-Jul-22,5-Jul-22,1306229,1344310,38081,805346,97941,41068,73405,142666,284813,2721,95437,306177,152622,113504,44701,25914
5-Jul-22,6-Jul-22,1340532,1376528,35996,834387,97882,47311,75267,144844,286034,2790,95080,297417,198052,133250,39241,27386
6-Jul-22,7-Jul-22,1333716,1370235,36519,801790,98299,44181,86427,187902,257597,2846,95402,299111,188320,96086,35320,25896
7-Jul-22,8-Jul-22,1381151,1417200,36049,737009,97280,41562,93866,424183,126094,2886,95978,292871,137202,94725,20900,25856
8-Jul-22,9-Jul-22,1322875,1365518,42643,754388,99021,44770,64527,269659,234301,2864,96254,281351,154659,87230,46151,28699
9-Jul-22,10-Jul-22,1137032,1184610,47577,554918,97163,36655,87579,283377,211159,2863,94873,240617,108658,77099,19959,31876
10-Jul-22,11-Jul-22,1071839,1135851,64012,455164,98076,32655,76660,324404,215612,2874,88763,203706,90474,67948,17184,31468
11-Jul-22,12-Jul-22,1275115,1293881,18767,943543,100031,35635,23746,89696,218130,2797,95870,291962,170465,192430,38376,31073
12-Jul-22,13-Jul-22,1294884,1332827,37943,884741,98175,39588,38567,62036,309540,2714,95596,288714,159684,201400,38568,30494
13-Jul-22,14-Jul-22,1349019,1389700,40681,836747,96913,37544,43654,221669,246951,2677,95103,293253,186957,175528,30510,30203
14-Jul-22,15-Jul-22,1341940,1374414,32475,810997,98312,34872,64773,202570,263599,2740,95208,298598,154748,149838,24913,30030
15-Jul-22,16-Jul-22,1306528,1350661,44134,762725,99291,33467,78306,210230,255267,2797,95692,280422,153713,127197,34008,30338
16-Jul-22,17-Jul-22,1127138,1193361,66223,462630,97494,31978,75681,306525,282302,2836,89712,220681,76002,71826,28391,31233
17-Jul-22,18-Jul-22,1023108,1078000,54892,587543,97949,29589,28418,80215,326932,2786,91982,258524,65059,93385,26891,32420
18-Jul-22,19-Jul-22,1261342,1295513,34171,877434,98216,34923,46502,40962,296444,2606,94731,307558,122088,197865,38267,26184
19-Jul-22,20-Jul-22,1315448,1352176,36728,870125,95086,37371,31969,96056,317299,2331,94732,299740,145221,237170,33247,29589
20-Jul-22,21-Jul-22,1373677,1424101,50424,741202,92387,40013,89573,248348,294554,2255,94189,296239,145082,152929,36889,35439
21-Jul-22,22-Jul-22,1339281,1388473,49192,902773,96854,40725,48357,197547,190605,2670,94985,292674,151973,259263,37356,33849
22-Jul-22,23-Jul-22,1278974,1324423,45449,874963,98177,36804,55682,101110,247220,2783,95041,303291,144525,252894,37050,30624
23-Jul-22,24-Jul-22,1097380,1135516,38137,736383,97741,40520,29220,101688,230090,2812,94971,287784,134975,166656,30096,30203
24-Jul-22,25-Jul-22,1029612,1093128,63516,573037,95782,37201,71382,74825,310369,2658,92998,261796,94847,123875,32325,31863
25-Jul-22,26-Jul-22,1329512,1388005,58493,661788,94469,34798,74614,334034,259077,2478,94293,282478,139916,106578,18434,31471
26-Jul-22,27-Jul-22,1307000,1339994,32994,738273,95408,41396,95421,263764,209542,2658,94844,293647,146752,177202,44390,32013
27-Jul-22,28-Jul-22,1280556,1321469,40913,793428,96798,37426,83569,175702,227857,2694,95416,299579,145207,215750,22430,31928
28-Jul-22,29-Jul-22,1286924,1323822,36898,877243,97183,35819,11404,109641,288638,2835,94599,323990,133398,191902,20414,28530
29-Jul-22,30-Jul-22,1273991,1298742,24751,877998,97298,39708,33727,149145,213121,2631,95186,328993,145796,177159,32416,22692
30-Jul-22,31-Jul-22,1065117,1106008,40891,742761,96934,41070,11782,83030,227545,2658,95061,291658,141509,91667,33960,24449
31-Jul-22,1-Aug-22,1008869,1074600,65731,665179,96767,34999,24682,92186,226823,2656,93812,290841,128567,78793,14994,23925
1-Aug-22,2-Aug-22,1247504,1273030,25526,864002,98119,34503,34618,140165,208720,2698,95160,298803,185138,97206,33443,23577
2-Aug-22,3-Aug-22,1272935,1315632,42697,851127,98092,36859,76270,57931,287607,2680,95101,319210,184594,66121,30477,22079
3-Aug-22,4-Aug-22,1290196,1326760,36564,847606,96087,38943,65909,74020,302662,2500,93878,315251,167863,73588,39718,21677
4-Aug-22,5-Aug-22,1299232,1329374,30143,884740,95807,37773,21993,118006,274493,2443,91825,312901,180814,75890,30791,25102
5-Aug-22,6-Aug-22,1279748,1314564,34816,862538,97358,36963,24585,192933,199693,2565,92532,318497,187839,59393,24843,22430
6-Aug-22,7-Aug-22,1093177,1145702,52525,656948,97418,36331,41811,137182,257237,2742,94255,301333,148565,42581,27325,21643
7-Aug-22,8-Aug-22,994622,1049170,54548,600072,97241,31074,18355,81562,294634,2719,93514,273756,129783,41334,13114,21030
8-Aug-22,9-Aug-22,1224569,1253745,29175,851907,97396,32591,2438,80001,290223,2710,95472,301937,187391,53877,31634,25551
9-Aug-22,10-Aug-22,1257747,1298821,41075,843462,97490,34078,426,119779,294081,2620,95510,302202,185345,61970,28614,32658
10-Aug-22,11-Aug-22,1263762,1304851,41089,836431,96132,34201,2604,127054,297674,2621,95245,304648,184336,59280,36715,33208
11-Aug-22,12-Aug-22,1264513,1295482,30969,825603,96870,41131,2948,130996,304967,2734,95114,282467,164687,68138,40921,32682
12-Aug-22,13-Aug-22,1237515,1273180,35666,777721,97275,42857,13394,156418,289982,2736,95251,255130,162975,67950,35351,32133
13-Aug-22,14-Aug-22,1074475,1108212,33737,682931,95696,38505,16460,122472,252612,2753,95196,239961,146287,49919,28413,32144
14-Aug-22,15-Aug-22,1034108,1079104,44996,575274,94404,35756,54525,137869,266441,2662,94957,241917,126105,45267,19369,31573
15-Aug-22,16-Aug-22,1236106,1264152,28047,865192,94882,37039,37928,131480,201506,2663,94842,275027,153560,74325,26353,32038
16-Aug-22,17-Aug-22,1262302,1292444,30142,930754,96376,40945,13232,60972,257345,2689,94739,283436,172506,118339,33168,33153
17-Aug-22,18-Aug-22,1279046,1301825,22779,986053,95684,40156,22534,62830,207629,2585,94878,266506,178090,124202,24523,27419
18-Aug-22,19-Aug-22,1291584,1324650,33067,996107,97789,35039,37525,94112,163840,2584,94816,283764,184241,119396,11548,24130
19-Aug-22,20-Aug-22,1252740,1272498,19758,1033318,98145,36533,8242,91507,119674,2627,95070,283408,181156,109615,23404,23979
20-Aug-22,21-Aug-22,1058375,1092628,34254,814001,97060,44662,26224,79747,138404,2664,95437,289694,166672,56041,24558,24965
21-Aug-22,22-Aug-22,984968,1055863,70895,628412,96844,41390,41527,65738,249292,2780,95624,265873,145214,63764,12249,23796
22-Aug-22,23-Aug-22,1230770,1255306,24535,936550,98118,37121,9629,58574,226017,2768,95493,307097,218605,114063,20471,29570
23-Aug-22,24-Aug-22,1273127,1299211,26083,885742,97447,37055,14384,117539,255463,2750,95459,302752,215178,107775,23442,31151
24-Aug-22,25-Aug-22,1276490,1302106,25616,898546,97426,36562,12469,114077,251399,2740,95052,292106,223467,110167,25732,33234
25-Aug-22,26-Aug-22,1300662,1336368,35706,846530,97492,36373,68872,142797,242464,2728,94611,285021,230587,101345,23301,32387
26-Aug-22,27-Aug-22,1273843,1291428,17585,938248,99064,39814,52753,108961,173882,2741,94810,286713,228708,104272,23573,32846
27-Aug-22,28-Aug-22,1083114,1098603,15490,776410,98400,39826,58960,137236,110507,2873,95219,298453,167423,69914,13426,32682
28-Aug-22,29-Aug-22,1017594,1084878,67284,525228,96449,36974,107976,186144,198247,2774,95432,268372,133773,52027,8561,31625
29-Aug-22,30-Aug-22,1238923,1261614,22692,867924,98896,34481,44190,102438,224371,2789,95534,285087,210938,93907,29970,32077
30-Aug-22,31-Aug-22,1268162,1304517,36355,880563,99248,33460,41787,117001,228811,2837,95318,283517,250026,101619,18480,31111
31-Aug-22,1-Sep-22,1286521,1308335,21813,918999,99831,35064,43629,164900,158994,2934,95643,290284,235713,205321,30408,30936
1-Sep-22,2-Sep-22,1270904,1296420,25516,866814,99387,34549,29151,162213,212727,2924,95774,296844,227028,96275,27967,30135
2-Sep-22,3-Sep-22,1280492,1319556,39064,698827,99959,30253,70691,254745,256229,2965,96086,296409,221247,68888,26358,30490
3-Sep-22,4-Sep-22,1120871,1169039,48168,496939,98726,28334,108812,312955,202165,2952,95906,260952,113520,38348,33301,27628
4-Sep-22,5-Sep-22,1037616,1082589,44973,537771,97860,30550,90484,174421,234941,2836,95674,277489,117723,47928,21770,27792
5-Sep-22,6-Sep-22,1312403,1353026,40623,742063,98249,32265,97200,236569,236571,2744,95314,300070,219036,60950,36678,29167
6-Sep-22,7-Sep-22,1335652,1381858,46206,778002,97838,35838,100904,262254,194493,2735,94900,312898,209419,68996,37133,29653
7-Sep-22,8-Sep-22,1324214,1362176,37962,970631,98713,35267,36811,127509,189263,2672,95080,304667,236123,95814,26204,29304
8-Sep-22,9-Sep-22,1341711,1377096,35385,963778,98697,34826,57715,212698,107521,2598,95480,324484,228810,77610,22326,28681
9-Sep-22,10-Sep-22,1285783,1315918,30135,892958,99420,37691,21015,210336,161474,2652,96018,323451,210537,62629,22192,27296
10-Sep-22,11-Sep-22,1090163,1115641,25477,801768,99196,37624,12386,146009,130000,2885,96269,293898,186109,52578,13326,26858
11-Sep-22,12-Sep-22,1002977,1032545,29568,796732,98323,36158,2053,64522,139671,2870,96035,294006,178085,59447,18703,26630
12-Sep-22,13-Sep-22,1242500,1264201,21701,919714,98983,38194,50011,59603,213173,2865,96120,275224,223851,85484,29581,27048
13-Sep-22,14-Sep-22,1321121,1358553,37431,852543,99012,37101,102605,218428,147547,2749,95967,286950,222865,82163,27559,31087
14-Sep-22,15-Sep-22,1312963,1331256,18293,1052175,99791,40327,65751,109086,85951,2760,95633,294139,241331,89565,34543,28572
15-Sep-22,16-Sep-22,1336130,1377869,41739,810878,99921,38778,115111,297663,112478,2843,95670,304453,219802,50654,31281,29224
16-Sep-22,17-Sep-22,1340793,1395782,54989,586411,99663,38058,122217,497211,134954,2869,96712,274301,110507,45069,33617,31841
17-Sep-22,18-Sep-22,1152543,1201401,48858,380449,99805,34885,115247,518585,138262,2883,96002,176890,74449,31842,31797,30211
18-Sep-22,19-Sep-22,1082441,1144096,61656,339355,98790,38448,109525,537210,96351,2856,97215,176048,67032,31953,22570,29901
19-Sep-22,20-Sep-22,1306636,1355624,48988,683184,100691,41121,137559,352892,133001,2815,97130,283304,136478,51709,35203,30117
20-Sep-22,21-Sep-22,1295292,1330818,35527,970954,101338,39181,46223,122896,155220,2798,97398,309786,249197,94589,26258,29577
21-Sep-22,22-Sep-22,1280975,1307654,26679,1037368,102860,39696,1718,30974,210916,2763,97525,312633,259765,118542,27180,30019
22-Sep-22,23-Sep-22,1282353,1306592,24239,1006106,102902,40066,14762,34697,226788,2768,97508,324244,272400,93265,32229,31222
23-Sep-22,24-Sep-22,1270573,1293543,22970,962085,103795,39554,32493,80010,195985,2838,97339,322825,275442,94612,26436,31438
24-Sep-22,25-Sep-22,1108470,1136918,28448,881978,103356,33985,81631,44085,100777,2805,96991,320074,220058,50584,19088,31322
25-Sep-22,26-Sep-22,1027222,1059179,31957,804021,102854,33595,45414,69289,108498,2806,96962,294800,200928,50371,20806,31094
26-Sep-22,27-Sep-22,1339232,1392789,53558,679103,102812,34239,110580,426458,123091,2783,96854,279715,164080,45756,18063,31082
27-Sep-22,28-Sep-22,1333118,1368200,35082,869646,104030,38681,52277,321690,89505,2842,97105,283896,227460,64720,31441,31032
28-Sep-22,29-Sep-22,1315025,1344297,29272,1120271,104409,42358,2464,101643,90647,2903,97538,315275,277170,83186,35729,32110
29-Sep-22,30-Sep-22,1313619,1344553,30934,1118803,104962,41979,19729,48400,126687,2932,97482,320763,289237,78920,39343,24985
30-Sep-22,1-Oct-22,1290304,1330150,39846,924489,104929,42441,57915,136701,171199,2974,97205,297099,246817,61669,37575,30221
1-Oct-22,2-Oct-22,1189992,1258133,68141,379629,101368,36494,125667,626083,58614,2943,96696,165509,63208,39616,27371,30829
2-Oct-22,3-Oct-22,1088022,1151347,63325,387730,102011,39552,146720,463677,89895,2790,94270,191579,71977,37494,27371,30998
3-Oct-22,4-Oct-22,1075366,1118595,43229,579142,103296,51651,66543,299136,130546,2715,96774,244175,141714,39939,44782,30688
4-Oct-22,5-Oct-22,1291309,1332720,41411,834853,104141,53756,100556,186477,169423,2710,96625,293136,188414,56593,41964,30045
5-Oct-22,6-Oct-22,1365908,1425291,59383,568361,102321,46236,129180,507525,160842,2760,95187,249157,104302,42371,32867,29984
6-Oct-22,7-Oct-22,1357714,1410600,52887,639860,102445,45217,106216,438344,173294,2748,93425,261513,138356,51233,45298,30401
7-Oct-22,8-Oct-22,1320534,1357740,37206,760883,105891,46356,115090,272477,172085,2916,96666,294245,181933,54528,46863,31063
8-Oct-22,9-Oct-22,1155636,1208095,52458,577920,104751,39668,110455,354369,112893,2883,96763,298528,121252,51190,27653,30979
9-Oct-22,10-Oct-22,1051518,1101561,50043,602461,103571,35814,61461,204579,183018,2903,97122,302489,83170,43835,24845,28413
10-Oct-22,11-Oct-22,1340265,1393406,53141,754943,101402,37049,109545,322997,152780,2821,96985,308905,180446,57690,31475,29578
11-Oct-22,12-Oct-22,1336063,1377059,40996,1005640,102172,37718,65965,131544,132913,2826,96876,319547,225935,106198,35690,29422
12-Oct-22,13-Oct-22,1315149,1345589,30440,1076240,103176,41632,40120,58898,139890,2803,96850,308966,258085,117852,35263,27064
13-Oct-22,14-Oct-22,1324351,1355018,30668,1060272,103415,41004,41447,143365,79268,2801,96752,323806,255678,119589,38113,27169
14-Oct-22,15-Oct-22,1302875,1332231,29356,1071804,101684,43096,30307,128035,72731,2791,96631,338355,215279,114596,36524,26723
15-Oct-22,16-Oct-22,1133221,1167135,33914,725006,99244,36320,72105,261123,74988,2738,96182,306598,100535,55414,17676,25709
16-Oct-22,17-Oct-22,1080666,1148426,67759,561198,99060,32442,98123,297456,123890,2633,95694,260699,84646,52564,25525,24850
17-Oct-22,18-Oct-22,1301724,1344217,42493,783811,101676,30989,86919,294559,136436,2630,95142,311795,134317,101023,31585,25995
18-Oct-22,19-Oct-22,1353053,1391507,38454,1042279,102054,31500,90823,131898,88055,2801,96181,279047,220894,131895,36059,26302
19-Oct-22,20-Oct-22,1332022,1368744,36722,1037031,101769,30922,40902,152365,101725,2895,96671,284135,160483,135643,33956,27780
20-Oct-22,21-Oct-22,1368213,1407392,39179,711918,101513,29924,118495,429139,108661,3020,96613,265626,120667,89882,31265,27630
21-Oct-22,22-Oct-22,1321604,1353543,31939,1003409,105329,32248,26300,240240,51655,3130,67461,301492,128491,122193,31914,30899
22-Oct-22,23-Oct-22,1120463,1165145,44682,757515,104649,31660,50924,210217,101808,3147,63187,262673,56213,81674,19740,31118
23-Oct-22,24-Oct-22,1042225,1077524,35299,620505,103672,31567,61834,260710,99176,2955,63172,246736,42010,63004,12987,30853
24-Oct-22,25-Oct-22,1338806,1392008,53203,557891,103546,31264,117063,607373,56479,2814,62989,203954,77570,80458,22160,30765
25-Oct-22,26-Oct-22,1346605,1388019,41414,799745,103740,43067,101347,346169,99344,3029,63240,256476,64170,120778,33226,31146
26-Oct-22,27-Oct-22,1330107,1360284,30178,969909,103645,40744,69341,191277,99580,2908,63238,327264,60726,130567,24445,30719
27-Oct-22,28-Oct-22,1333896,1363221,29325,851036,103879,41960,96386,253041,133433,2923,63002,323275,58391,88882,30778,29606
28-Oct-22,29-Oct-22,1313328,1344892,31564,782871,104320,41123,72373,353133,104952,3027,62733,311823,50628,82381,24332,30085
29-Oct-22,30-Oct-22,1119961,1145695,25734,846738,104364,36447,33816,148808,90600,3191,67147,271449,45480,80938,20634,30075
30-Oct-22,31-Oct-22,1054426,1097982,43555,754193,108601,38037,32288,144253,123693,3503,78096,293823,42446,73148,28242,24737
31-Oct-22,1-Nov-22,1140227,1157050,16823,866381,105115,37916,47731,136652,89464,3682,91397,294907,57190,125099,35876,31844
1-Nov-22,2-Nov-22,1175601,1229974,54373,493123,103428,33982,134889,471304,76286,3537,93807,216965,56970,59182,25708,31268
2-Nov-22,3-Nov-22,1363060,1418804,55744,583989,104263,30566,128440,556431,94201,3572,96210,224798,75799,80619,33452,30062
3-Nov-22,4-Nov-22,1403097,1442329,39232,712083,106425,32566,129971,485935,75109,3658,96246,293151,59553,93848,26146,32665
4-Nov-22,5-Nov-22,1345108,1376280,31172,927203,106991,37846,116367,261059,40480,3855,96460,326149,153901,115247,41211,32192
5-Nov-22,6-Nov-22,1169550,1183981,14431,734807,106032,33401,95078,264795,74870,3716,96631,290167,98555,69968,17742,31388
6-Nov-22,7-Nov-22,1132712,1198592,65880,424283,103636,30196,109284,506452,92693,3522,96413,132268,113274,50915,27815,30862
7-Nov-22,8-Nov-22,1388652,1438706,50054,620871,105126,29891,112222,589196,66364,3686,95625,223248,115276,74601,38956,31878
8-Nov-22,9-Nov-22,1396295,1440497,44202,650800,104880,30278,118140,529766,97590,3880,95833,245357,114792,80530,34975,30313
9-Nov-22,10-Nov-22,1396328,1448550,52222,668909,105166,31269,121145,551442,54832,3793,95359,274920,121409,76858,34184,30113
10-Nov-22,11-Nov-22,1403915,1454808,50893,715750,105250,33668,141422,457779,88965,3767,95348,294494,134589,68885,34018,30563
11-Nov-22,12-Nov-22,1380104,1419734,39631,802364,106556,33107,143480,364241,70019,3840,95904,314756,141144,78305,33285,29417
12-Nov-22,13-Nov-22,1155307,1179135,23828,955356,107837,36710,35759,95678,68514,4076,96055,356344,170684,80362,31257,28887
13-Nov-22,14-Nov-22,1076848,1117047,40200,708169,106370,30238,42773,234703,91203,4162,95774,338565,168575,80063,16928,27428
14-Nov-22,15-Nov-22,1368700,1408149,39449,837902,106256,30853,104728,351360,74710,3955,95599,364295,204588,115455,36706,23733
15-Nov-22,16-Nov-22,1377514,1420954,43440,913605,106146,33324,93533,288379,81998,3755,95039,364050,253437,82095,38804,23781
16-Nov-22,17-Nov-22,1417584,1463489,45905,832488,103888,33533,116094,433659,35343,4004,94839,348822,197108,87291,36476,23828
17-Nov-22,18-Nov-22,1431513,1489129,57616,646203,99443,30419,73472,683083,28756,3961,94563,258941,196660,83274,31700,27260
18-Nov-22,19-Nov-22,1398463,1444687,46224,925106,102563,31466,119618,326325,27415,4129,94635,349144,258346,104834,43084,30412
19-Nov-22,20-Nov-22,1209319,1249237,39919,959163,102276,32906,64563,143426,42167,4243,94932,342850,277347,103028,34988,29769
20-Nov-22,21-Nov-22,1122340,1175985,53644,920108,101121,29040,21149,144836,36248,4134,94550,340880,264456,94450,18854,29784
21-Nov-22,22-Nov-22,1386776,1427532,40756,1077343,102691,34452,48525,214934,45974,4355,94288,352259,248365,142725,50350,34024
22-Nov-22,23-Nov-22,1447658,1491327,43669,905364,103048,35511,145311,367240,29744,4427,93738,338842,221566,125290,40902,35080
23-Nov-22,24-Nov-22,1422852,1474134,51282,887938,105036,33570,119370,349709,65835,4312,93458,346218,244363,119097,30518,36204
24-Nov-22,25-Nov-22,1413666,1462479,48813,1011844,103725,35776,93508,271963,36352,4277,93038,352494,247281,130982,41437,35418
25-Nov-22,26-Nov-22,1382756,1424548,41792,1017991,105585,33609,85776,237329,41660,4244,93054,309191,315429,138651,32073,34207
26-Nov-22,27-Nov-22,1177145,1205825,28680,930992,105080,33961,54974,154521,36658,3646,92813,322561,331618,106858,27178,32677
27-Nov-22,28-Nov-22,1140143,1196537,56395,671294,103199,28589,111031,311367,46451,3616,92825,296429,215231,91566,18107,31214
28-Nov-22,29-Nov-22,1437402,1482247,44845,1034707,104489,30587,82631,299499,20566,3993,89452,332153,296865,160619,45358,36517
